Date, Prices, Generation forecast, System load forecast,
2014/4/9 2:00,35.97,55258,49200,41.99
2014/4/9 3:00,35.74,53777,46000,41.126
2014/4/9 4:00,37.06,53333,44300,40.532
2014/4/9 5:00,73.11,54616,45000,40.118
2014/4/9 6:00,80.78,58100,49200,40.118
2014/4/9 7:00,50.12,61104,56000,42.458
2014/4/9 8:00,55.91,63281,59200,45.842
2014/4/9 9:00,59.81,64778,61100,48.884
2014/4/9 10:00,52.44,64914,61000,51.494
2014/4/9 11:00,47.12,64082,60000,53.78
2014/4/9 12:00,44,63803,60100,54.914
2014/4/9 13:00,44.8,63136,59600,56.354
2014/4/9 14:00,41.22,62226,56400,57.524
2014/4/9 15:00,42.98,61328,54400,57.848
2014/4/9 16:00,42.99,60505,52300,58.172
2014/4/9 17:00,45.87,59941,50800,57.542
2014/4/9 18:00,55,60006,50900,56.372
2014/4/9 19:00,50.12,60785,53700,54.212
2014/4/9 20:00,54.25,61393,55000,50.612
2014/4/9 21:00,42.44,61395,55600,48.506
2014/4/9 22:00,42.44,60895,52100,46.562
2014/4/9 23:00,70,60749,55500,45.392
2014/4/10 0:00,81.93,57905,54000,44.582
2014/4/10 1:00,39.75,55381,49000,43.862
2014/4/10 2:00,60.01,55164,49100,43.322
2014/4/10 3:00,39.15,54769,46100,42.224
2014/4/10 4:00,38.88,54691,44500,41.864
2014/4/10 5:00,38.44,55928,44800,41.594
2014/4/10 6:00,69.9,59799,49400,41.702
2014/4/10 7:00,59.94,62835,56600,45.176
2014/4/10 8:00,63.98,63386,60100,48.866
2014/4/10 9:00,60.89,64442,61000,51.638
2014/4/10 10:00,54.91,65107,60500,54.212
2014/4/10 11:00,60,65269,59100,56.354
2014/4/10 12:00,45,64197,59000,57.992
2014/4/10 13:00,44.94,63379,58600,59.576
2014/4/10 14:00,72.04,62700,55600,60.566
2014/4/10 15:00,71.86,62050,53800,61.088
2014/4/10 16:00,69.9,60804,52300,61.43
2014/4/10 17:00,75.33,60570,51100,61.286
2014/4/10 18:00,75.67,61030,51000,59.756
2014/4/10 19:00,50,63164,53400,56.642
2014/4/10 20:00,50,63126,53500,54.806
2014/4/10 21:00,55,62211,54400,53.222
2014/4/10 22:00,69.9,60755,51000,51.98
2014/4/10 23:00,39.78,60745,54500,51.08
2014/4/11 0:00,50,57066,52700,50.09
2014/4/11 1:00,100,55266,47900,48.272
2014/4/11 2:00,55,54862,47500,46.796
2014/4/11 3:00,40.1,54213,44800,45.608
2014/4/11 4:00,59.94,53832,42900,44.582
2014/4/11 5:00,37.34,55629,43600,44.726
2014/4/11 6:00,42.91,59401,47600,44.888
2014/4/11 7:00,65,62775,54000,47.444
2014/4/11 8:00,70.93,64136,57800,51.62
2014/4/11 9:00,69.71,64713,59200,54.32
2014/4/11 10:00,69.54,64437,58600,56.966
2014/4/11 11:00,52.44,64404,57400,57.038
2014/4/11 12:00,68.76,62896,57000,57.56
2014/4/11 13:00,50,62021,57200,58.748
2014/4/11 14:00,42.86,61204,53600,58.694
2014/4/11 15:00,39.99,59989,51900,58.568
2014/4/11 16:00,38,59752,50200,57.866
2014/4/11 17:00,39.94,59935,48700,57.758
2014/4/11 18:00,39.94,61177,48900,56.354
2014/4/11 19:00,44.44,61802,51100,55.04
2014/4/11 20:00,42.91,62426,50500,53.6
2014/4/11 21:00,42.5,61673,51900,52.754
2014/4/11 22:00,45,60338,50200,51.296
2014/4/11 23:00,42.02,58836,53300,50.126
2014/4/12 0:00,79.9,56669,51200,48.956
2014/4/12 1:00,41.06,54129,46200,47.768
2014/4/12 2:00,39.05,53305,45500,46.796
2014/4/12 3:00,39,51901,42400,46.202
2014/4/12 4:00,38.27,51227,40000,45.302
2014/4/12 5:00,39.3,51777,39700,43.862
2014/4/12 6:00,39.54,52354,41600,43.43
2014/4/12 7:00,42.44,53996,43600,45.014
2014/4/12 8:00,46.24,55815,44900,45.266
2014/4/12 9:00,50.4,57569,48600,46.13
2014/4/12 10:00,60.52,58109,50100,49.514
2014/4/12 11:00,56.09,57295,49100,53.006
2014/4/12 12:00,45.12,56667,50000,56.03
2014/4/12 13:00,40,56230,51500,57.578
2014/4/12 14:00,38.97,54415,47200,57.668
2014/4/12 15:00,37.84,53852,45300,57.668
2014/4/12 16:00,37.66,53298,43800,57.704
2014/4/12 17:00,39.94,52825,42600,57.542
2014/4/12 18:00,42.44,53890,43200,57.074
2014/4/12 19:00,42.44,55344,45100,56.462
2014/4/12 20:00,44.94,55878,46100,54.986
2014/4/12 21:00,53.12,55731,47800,53.69
2014/4/12 22:00,50.31,54948,46400,52.286
2014/4/12 23:00,50,55300,50500,50.144
2014/4/13 0:00,40.88,54921,48800,48.074
2014/4/13 1:00,30,51776,44800,46.49
2014/4/13 2:00,19.99,49891,44000,44.924
2014/4/13 3:00,30,47663,40600,44.276
2014/4/13 4:00,34.61,47119,38400,44.78
2014/4/13 5:00,33.86,46828,37400,45.14
2014/4/13 6:00,34.92,46794,38200,45.554
2014/4/13 7:00,34.99,46506,38100,46.148
2014/4/13 8:00,39.65,47349,38900,47.426
2014/4/13 9:00,40.86,48882,41900,49.73
2014/4/13 10:00,39.94,49331,44200,52.844
2014/4/13 11:00,39.96,49999,45100,54.194
2014/4/13 12:00,39.99,50266,46700,55.256
2014/4/13 13:00,38.38,49813,48800,56.102
2014/4/13 14:00,35,47148,43400,56.048
2014/4/13 15:00,32.96,44032,41200,57.164
2014/4/13 16:00,34.94,42839,39300,57.11
2014/4/13 17:00,38.37,46191,38100,56.228
2014/4/13 18:00,41.55,48769,39100,54.194
2014/4/13 19:00,42.44,51895,42100,51.836
2014/4/13 20:00,49.96,53922,44100,48.992
2014/4/13 21:00,48,55523,47100,46.418
2014/4/13 22:00,40,55307,45800,44.762
2014/4/13 23:00,31.42,55107,49500,44.744
2014/4/14 0:00,20.12,53346,48400,45.536
2014/4/14 1:00,14.94,50020,44400,45.266
2014/4/14 2:00,14.92,49436,44300,44.6
2014/4/14 3:00,15.78,48563,41400,44.528
2014/4/14 4:00,19.96,48415,39800,43.322
2014/4/14 5:00,22.54,48959,41200,42.746
2014/4/14 6:00,37.14,52978,45200,43.466
2014/4/14 7:00,43.2,57072,52100,46.256
2014/4/14 8:00,44.35,58211,55700,48.704
2014/4/14 9:00,48.65,60126,56800,49.802
2014/4/14 10:00,48.66,60550,57000,50.99
2014/4/14 11:00,46.67,60448,56700,51.458
2014/4/14 12:00,42.9,60209,56800,52.286
2014/4/14 13:00,42.44,60366,57200,53.654
2014/4/14 14:00,45,59873,54600,52.376
2014/4/14 15:00,44.96,58736,52600,52.808
2014/4/14 16:00,44.96,57254,50800,50.738
2014/4/14 17:00,55.74,56481,49400,50.954
2014/4/14 18:00,48,56222,49500,49.262
2014/4/14 19:00,48,56793,51700,47.318
2014/4/14 20:00,50,57064,52000,45.95
2014/4/14 21:00,55,57645,53000,45.068
2014/4/14 22:00,49.04,57515,50500,44.42
2014/4/14 23:00,42.44,58011,53600,43.7
2014/4/15 0:00,38.11,56018,51700,42.638
2014/4/15 1:00,36.22,53293,47100,42.044
2014/4/15 2:00,34.31,51941,47000,42.836
2014/4/15 3:00,30,50806,43800,42.206
2014/4/15 4:00,29.27,50358,42100,40.838
2014/4/15 5:00,27.44,52328,43200,38.534
2014/4/15 6:00,38.07,55484,47000,39.506
2014/4/15 7:00,44.28,58563,53800,42.476
2014/4/15 8:00,50.97,60275,57500,44.204
2014/4/15 9:00,58.5,62053,58800,45.824
2014/4/15 10:00,51,62139,59000,47.462
2014/4/15 11:00,50.12,61991,58300,48.362
2014/4/15 12:00,47.44,61259,58300,49.352
2014/4/15 13:00,49.94,61174,58400,49.892
2014/4/15 14:00,48.66,60803,55800,50.882
2014/4/15 15:00,43,59368,53900,50.918
2014/4/15 16:00,41.33,58240,51800,51.008
2014/4/15 17:00,41.06,57546,50000,50.396
2014/4/15 18:00,40,58399,50600,49.46
2014/4/15 19:00,40,59682,52700,47.678
2014/4/15 20:00,42.32,59734,52600,46.076
2014/4/15 21:00,45,59628,54000,44.996
2014/4/15 22:00,45,59260,51600,43.88
2014/4/15 23:00,42.14,59487,54800,42.962
2014/4/16 0:00,36.96,57400,53100,41.666
2014/4/16 1:00,34.48,55000,48700,40.712
2014/4/16 2:00,33.9,54397,48600,39.38
2014/4/16 3:00,33.94,53844,45800,38.084
2014/4/16 4:00,35.15,52898,43900,37.346
2014/4/16 5:00,37.36,54389,45000,36.518
2014/4/16 6:00,40.92,58237,49000,36.356
2014/4/16 7:00,55.1,60734,54700,39.11
2014/4/16 8:00,58.87,61975,58100,43.682
2014/4/16 9:00,63.9,62851,60000,47.66
2014/4/16 10:00,47,63480,59900,50.504
2014/4/16 11:00,42.44,62715,58700,52.574
2014/4/16 12:00,39.94,62193,58500,54.716
2014/4/16 13:00,39.47,61514,58200,56.93
2014/4/16 14:00,39.94,60325,55300,57.722
2014/4/16 15:00,42,59519,53400,58.928
2014/4/16 16:00,44,58305,51100,59.216
2014/4/16 17:00,49.31,58310,49400,58.982
2014/4/16 18:00,45,58699,49500,57.668
2014/4/16 19:00,44.94,60451,51900,53.942
2014/4/16 20:00,47.44,60238,52000,50.324
2014/4/16 21:00,46.73,60333,53100,48.866
2014/4/16 22:00,72.29,59072,50900,48.11
2014/4/16 23:00,42.39,58944,53900,49.694
2014/4/17 0:00,37.73,58001,52100,50.324
2014/4/17 1:00,35.49,56098,47700,48.326
2014/4/17 2:00,34.99,55627,47400,46.58
2014/4/17 3:00,33.04,54072,44800,45.626
2014/4/17 4:00,29.25,54225,43000,44.888
2014/4/17 5:00,31.76,55084,43700,44.654
2014/4/17 6:00,38.36,58067,48000,45.14
2014/4/17 7:00,46.11,60433,54100,47.678
2014/4/17 8:00,51.52,61722,58000,51.908
2014/4/17 9:00,50,62906,58800,54.824
2014/4/17 10:00,49.94,62292,58900,56.768
2014/4/17 11:00,55.02,62143,57500,58.1
2014/4/17 12:00,44.94,61162,57400,59.738
2014/4/17 13:00,45,60944,57300,61.25
2014/4/17 14:00,42.44,59972,54600,62.888
2014/4/17 15:00,42.13,58374,53100,63.68
2014/4/17 16:00,42.44,57173,51400,62.51
2014/4/17 17:00,42.44,57529,49700,61.844
2014/4/17 18:00,39.99,58804,49900,61.034
2014/4/17 19:00,47.44,60695,52100,59.936
2014/4/17 20:00,47.44,60351,51300,58.244
2014/4/17 21:00,54.25,59502,52200,55.922
2014/4/17 22:00,45,57911,49800,51.494
2014/4/17 23:00,41.45,57916,53100,50.162
2014/4/18 0:00,36.83,55782,51400,47.732
2014/4/18 1:00,31.73,53003,47200,48.218
2014/4/18 2:00,31.23,52199,46400,48.092
2014/4/18 3:00,29.95,51662,43500,47.516
2014/4/18 4:00,28.68,52129,41800,46.31
2014/4/18 5:00,29.95,52131,42500,45.536
2014/4/18 6:00,36.83,54450,46200,45.392
2014/4/18 7:00,38.03,57410,51300,46.13
2014/4/18 8:00,42.48,59388,55400,46.382
2014/4/18 9:00,46.72,61477,57100,47.948
2014/4/18 10:00,48,61874,57600,49.226
2014/4/18 11:00,51.9,61849,57100,49.658
2014/4/18 12:00,43.45,61880,57400,50.72
2014/4/18 13:00,42.12,60853,58100,51.062
2014/4/18 14:00,39.94,59675,55100,51.836
2014/4/18 15:00,38.92,58095,53400,52.538
2014/4/18 16:00,39.94,56854,51400,51.962
2014/4/18 17:00,42.12,56352,49700,51.08
2014/4/18 18:00,39.99,59296,50000,49.838
2014/4/18 19:00,39.09,60281,51800,49.478
2014/4/18 20:00,39.94,60478,50900,48.344
2014/4/18 21:00,42.44,60839,52200,46.922
2014/4/18 22:00,43.84,60182,51200,46.418
2014/4/18 23:00,43.84,59846,54400,46.598
2014/4/19 0:00,35.91,55995,52300,45.806
2014/4/19 1:00,29.1,53735,47700,44.852
2014/4/19 2:00,27.72,52735,46700,44.384
2014/4/19 3:00,27.98,51128,43600,43.43
2014/4/19 4:00,27.59,51913,41500,41.792
2014/4/19 5:00,24.71,51846,41000,42.206
2014/4/19 6:00,27.72,52083,42800,42.818
2014/4/19 7:00,29.99,53412,43400,43.214
2014/4/19 8:00,35.65,55635,45200,44.636
2014/4/19 9:00,39.94,58396,49000,47.264
2014/4/19 10:00,39.94,58858,51300,50.126
2014/4/19 11:00,38.12,57648,50800,52.718
2014/4/19 12:00,36,56961,51900,53.312
2014/4/19 13:00,34.94,56391,53500,54.824
2014/4/19 14:00,32.99,55220,49400,57.488
2014/4/19 15:00,35,53355,47000,59.36
2014/4/19 16:00,35,52031,45000,60.17
2014/4/19 17:00,35.65,53032,43400,60.44
2014/4/19 18:00,38.38,55496,44400,59.72
2014/4/19 19:00,37.85,57499,46600,58.028
2014/4/19 20:00,37.84,56720,47500,56.93
2014/4/19 21:00,38.19,57599,49100,56.714
2014/4/19 22:00,38.39,57010,48200,56.246
2014/4/19 23:00,37.97,58018,52500,55.526
2014/4/20 0:00,22.76,53761,51000,54.644
2014/4/20 1:00,18.19,50421,46800,53.24
2014/4/20 2:00,19.79,48255,46000,52.088
2014/4/20 3:00,19.75,45554,42700,51.116
2014/4/20 4:00,19.78,44568,40400,50.126
2014/4/20 5:00,19.9,44283,39600,49.82
2014/4/20 6:00,19.79,44184,40000,50.396
2014/4/20 7:00,12.92,44455,38700,51.818
2014/4/20 8:00,27.21,45861,39800,54.194
2014/4/20 9:00,28.74,48149,43300,57.128
2014/4/20 10:00,30.4,49390,45800,62.204
2014/4/20 11:00,31.3,49933,46500,64.796
2014/4/20 12:00,31.3,50197,47900,64.436
2014/4/20 13:00,27.46,49708,49600,65.354
2014/4/20 14:00,21.68,46173,44000,66.434
2014/4/20 15:00,21.47,45042,41800,67.802
2014/4/20 16:00,24.96,44156,40200,67.91
2014/4/20 17:00,32.16,43946,39500,67.586
2014/4/20 18:00,39.94,47149,40400,66.128
2014/4/20 19:00,43,51909,43100,64.004
2014/4/20 20:00,50,52403,44400,62.618
2014/4/20 21:00,54.94,53291,46600,61.232
2014/4/20 22:00,53.22,53790,46300,59.576
2014/4/20 23:00,42,55221,50700,55.814
2014/4/21 0:00,27.46,51127,49500,53.636
2014/4/21 1:00,23,48791,45300,52.52
2014/4/21 2:00,19.94,48679,44700,51.728
2014/4/21 3:00,19.88,47333,41400,50.828
2014/4/21 4:00,20.09,46337,39200,49.874
2014/4/21 5:00,28.74,45409,39300,47.966
2014/4/21 6:00,29.45,45204,40100,47.246
2014/4/21 7:00,20.61,45810,40100,51.386
2014/4/21 8:00,29.79,48243,41000,56.354
2014/4/21 9:00,32.44,50086,43300,59.738
2014/4/21 10:00,34.99,51334,45100,63.194
2014/4/21 11:00,35,52553,45800,65.3
2014/4/21 12:00,33.86,52657,46600,65.246
2014/4/21 13:00,30.65,50826,48100,65.192
2014/4/21 14:00,29.79,49267,43500,61.214
2014/4/21 15:00,14.99,48135,40900,56.804
2014/4/21 16:00,27.99,47259,39400,56.246
2014/4/21 17:00,34.94,47653,38300,54.698
2014/4/21 18:00,40,49466,39800,52.79
2014/4/21 19:00,40,51846,42800,52.61
2014/4/21 20:00,42.44,53225,44500,52.394
2014/4/21 21:00,47.44,54028,46100,52.07
2014/4/21 22:00,49.94,53177,45500,51.656
2014/4/21 23:00,40.41,53834,49600,51.512
2014/4/22 0:00,36.1,51447,48200,51.494
2014/4/22 1:00,35.94,48868,44000,51.116
2014/4/22 2:00,31.81,48509,43800,49.982
2014/4/22 3:00,31.15,47759,40600,49.172
2014/4/22 4:00,29.7,47891,38900,48.488
2014/4/22 5:00,31.4,48959,40600,47.876
2014/4/22 6:00,40.67,52536,44200,47.642
2014/4/22 7:00,50.24,56269,49100,49.28
2014/4/22 8:00,54.16,58175,54000,52.124
2014/4/22 9:00,55.12,59379,56100,55.112
2014/4/22 10:00,51,59723,57000,57.524
2014/4/22 11:00,48,58822,56500,60.224
2014/4/22 12:00,46.72,58648,57000,61.106
2014/4/22 13:00,46.72,58445,58100,61.322
2014/4/22 14:00,44.26,57865,55900,61.124
2014/4/22 15:00,43.94,56769,53900,59.63
2014/4/22 16:00,44.16,55986,52100,61.628
2014/4/22 17:00,47.44,55950,50700,61.502
2014/4/22 18:00,44.94,57638,50900,59.54
2014/4/22 19:00,45.15,59002,52600,58.244
2014/4/22 20:00,45.67,57609,51700,54.5
2014/4/22 21:00,44.94,57201,52200,51.314
2014/4/22 22:00,56.96,56194,50600,50.612
2014/4/22 23:00,43.75,55482,53900,51.962
2014/4/23 0:00,31.96,53538,51600,51.944
2014/4/23 1:00,31.04,51211,46600,51.944
2014/4/23 2:00,31.96,50305,46600,52.07
2014/4/23 3:00,31.95,49111,43400,51.728
2014/4/23 4:00,28.94,48525,41700,49.604
2014/4/23 5:00,34.33,49823,42500,47.606
2014/4/23 6:00,40.59,53871,45900,49.082
2014/4/23 7:00,46.49,57217,50800,49.64
2014/4/23 8:00,50.8,58818,54700,50.756
2014/4/23 9:00,44,59173,57200,55.274
2014/4/23 10:00,44.94,58760,57200,58.946
2014/4/23 11:00,47.44,58756,56500,61.538
2014/4/23 12:00,44.94,58144,57300,63.374
2014/4/23 13:00,44.94,57697,57300,65.3
2014/4/23 14:00,44.94,57238,54900,66.596
2014/4/23 15:00,43.82,55912,53100,66.56
2014/4/23 16:00,44.94,54765,51600,65.822
2014/4/23 17:00,47.44,55314,50100,65.678
2014/4/23 18:00,45,55779,50000,65.21
2014/4/23 19:00,46.32,57837,51800,62.582
2014/4/23 20:00,47.44,57443,51300,59.954
2014/4/23 21:00,47.44,57711,51700,56.876
2014/4/23 22:00,44,56435,50000,54.788
2014/4/23 23:00,37,56076,52900,53.834
2014/4/24 0:00,37.32,54717,51400,52.52
2014/4/24 1:00,32.29,52542,46600,51.908
2014/4/24 2:00,31.63,51538,46100,52.934
2014/4/24 3:00,31.38,50783,43200,53.906
2014/4/24 4:00,31.9,50139,41300,54.086
2014/4/24 5:00,32.16,51489,41700,53.456
2014/4/24 6:00,39.83,54684,45500,53.294
2014/4/24 7:00,45.42,57809,50500,54.41
2014/4/24 8:00,46.73,59205,54400,56.138
2014/4/24 9:00,42.56,60254,55900,57.074
2014/4/24 10:00,45,60140,56700,57.866
2014/4/24 11:00,48.28,60297,56600,58.154
2014/4/24 12:00,47.44,60018,57600,60.404
2014/4/24 13:00,44.94,59255,58100,62.096
2014/4/24 14:00,41.33,58362,55500,63.23
2014/4/24 15:00,40.36,57255,54200,64.472
2014/4/24 16:00,40.87,56764,52600,65.3
2014/4/24 17:00,39.94,56696,50900,64.832
2014/4/24 18:00,39.97,57209,50900,63.374
2014/4/24 19:00,39.95,59519,53000,61.268
2014/4/24 20:00,39.45,59727,52000,59.396
2014/4/24 21:00,42.44,59561,52400,57.308
2014/4/24 22:00,43.38,57116,50300,55.994
2014/4/24 23:00,35.98,56830,53700,55.904
2014/4/25 0:00,29.5,52916,50800,54.41
2014/4/25 1:00,30.92,50519,46000,54.572
2014/4/25 2:00,29.66,50226,45200,54.968
2014/4/25 3:00,29.99,49306,42200,54.626
2014/4/25 4:00,29.99,48492,40200,53.906
2014/4/25 5:00,31.95,49454,40800,53.906
2014/4/25 6:00,35.82,53098,43800,53.852
2014/4/25 7:00,44.4,56567,47900,54.644
2014/4/25 8:00,44.94,57877,52000,57.452
2014/4/25 9:00,57.24,59057,54200,62.348
2014/4/25 10:00,53.99,58627,55000,65.804
2014/4/25 11:00,44.94,58424,55400,69.44
2014/4/25 12:00,37.44,57445,56300,72.212
2014/4/25 13:00,39.94,57125,56900,73.274
2014/4/25 14:00,40.01,56053,54400,72.77
2014/4/25 15:00,43.67,54480,52600,71.348
2014/4/25 16:00,43.64,54117,50700,68.936
2014/4/25 17:00,50.11,54901,49000,66.326
2014/4/25 18:00,49.33,55960,49100,63.752
2014/4/25 19:00,45,57812,51000,59.936
2014/4/25 20:00,44.99,57548,50000,57.902
2014/4/25 21:00,48.9,57269,50700,56.408
2014/4/25 22:00,39.94,56488,49700,55.544
2014/4/25 23:00,42.39,56591,53200,53.87
2014/4/26 0:00,40.16,52939,51400,53.042
2014/4/26 1:00,33.49,49753,46000,51.494
2014/4/26 2:00,31.75,48833,45100,49.712
2014/4/26 3:00,28.02,47025,41600,47.93
2014/4/26 4:00,26.5,46859,39400,47.246
2014/4/26 5:00,28.08,46845,38900,47.282
2014/4/26 6:00,29.16,47671,40100,48.254
2014/4/26 7:00,30.35,48972,40200,51.872
2014/4/26 8:00,32.79,51087,42300,55.886
2014/4/26 9:00,35,53897,46100,58.37
2014/4/26 10:00,34.81,55498,48500,59.972
2014/4/26 11:00,35.95,55540,48400,59.756
2014/4/26 12:00,34.94,55032,49900,60.638
2014/4/26 13:00,29.7,54402,51300,61.25
2014/4/26 14:00,31.75,51939,47600,61.88
2014/4/26 15:00,27.9,51628,45500,61.106
2014/4/26 16:00,28.42,51151,44000,59.252
2014/4/26 17:00,34.58,50508,42800,56.984
2014/4/26 18:00,40,51572,43500,55.31
2014/4/26 19:00,42.44,53850,45500,54.41
2014/4/26 20:00,44.94,53976,46300,53.492
2014/4/26 21:00,50.48,54101,46900,52.43
2014/4/26 22:00,54.94,53572,46300,51.53
2014/4/26 23:00,45,54439,50700,50.882
2014/4/27 0:00,35.28,51702,49600,50.252
2014/4/27 1:00,29.68,49312,45000,49.406
2014/4/27 2:00,30.94,49172,44300,48.92
2014/4/27 3:00,27.15,48407,40700,48.2
2014/4/27 4:00,25.23,47884,38500,47.696
2014/4/27 5:00,19.19,47537,37600,46.94
2014/4/27 6:00,17.49,47908,38100,47.102
2014/4/27 7:00,27.9,48235,36500,48.542
2014/4/27 8:00,22.51,49802,38200,52.538
2014/4/27 9:00,32.5,53090,42100,56.138
2014/4/27 10:00,34.96,55383,45300,57.848
2014/4/27 11:00,38.46,56596,46600,59.216
2014/4/27 12:00,38,56019,48200,58.316
2014/4/27 13:00,40,55919,50100,58.01
2014/4/27 14:00,35.23,53330,45300,58.316
2014/4/27 15:00,19.79,51986,42900,59.108
2014/4/27 16:00,16.22,51543,41100,59.792
2014/4/27 17:00,42,51996,40300,59.396
2014/4/27 18:00,42.44,53327,41400,58.1
2014/4/27 19:00,41,54895,44900,56.39
2014/4/27 20:00,38,55591,46800,53.618
2014/4/27 21:00,44.96,56715,48700,51.872
2014/4/27 22:00,41,56111,47500,50.414
2014/4/27 23:00,39.94,56224,51600,51.026
2014/4/28 0:00,33.28,52997,50000,50.54
2014/4/28 1:00,29.68,50218,45800,48.02
2014/4/28 2:00,30.94,49484,45700,46.202
2014/4/28 3:00,29.68,49053,42500,45.5
2014/4/28 4:00,28.42,48788,40900,45.464
2014/4/28 5:00,28.25,50014,42000,46.364
2014/4/28 6:00,38.1,54440,46300,49.118
2014/4/28 7:00,55.52,57666,51300,51.872
2014/4/28 8:00,52.44,59950,55200,53.996
2014/4/28 9:00,55.54,61359,57400,56.624
2014/4/28 10:00,55.56,62047,58400,57.812
2014/4/28 11:00,54.02,62313,58500,59.288
2014/4/28 12:00,52.57,62460,58900,60.71
2014/4/28 13:00,42.57,62818,59500,61.772
2014/4/28 14:00,40.96,61532,57200,61.916
2014/4/28 15:00,39.27,60509,55100,62.06
2014/4/28 16:00,36.13,59495,53400,61.79
2014/4/28 17:00,38.23,59014,52000,60.53
2014/4/28 18:00,43.38,59392,51800,59.972
2014/4/28 19:00,53.12,60291,54100,59.18
2014/4/28 20:00,44.95,58997,53800,57.92
2014/4/28 21:00,50.07,58073,53400,56.552
2014/4/28 22:00,47.44,56960,51500,56.084
2014/4/28 23:00,44.94,56781,55300,55.112
2014/4/29 0:00,35.84,53261,53200,54.392
2014/4/29 1:00,36.03,51342,48600,53.96
2014/4/29 2:00,34.99,50852,48300,53.798
2014/4/29 3:00,33.53,49509,45200,53.366
2014/4/29 4:00,33.53,49088,43500,53.168
2014/4/29 5:00,33.59,49885,44400,52.772
2014/4/29 6:00,38.97,54602,48100,53.042
2014/4/29 7:00,47.92,58008,53200,53.762
2014/4/29 8:00,50.38,59877,57000,54.086
2014/4/29 9:00,50.79,61194,58800,54.536
2014/4/29 10:00,47.44,61310,59100,56.03
2014/4/29 11:00,49.32,61562,58900,57.416
2014/4/29 12:00,46.74,60750,59400,58.622
2014/4/29 13:00,50.58,60114,59600,59.396
2014/4/29 14:00,48,58208,57200,60.764
2014/4/29 15:00,44.34,57363,55100,61.196
2014/4/29 16:00,43.37,56455,53500,61.232
2014/4/29 17:00,48,56704,52100,60.512
2014/4/29 18:00,45,57976,51700,59.054
2014/4/29 19:00,45.96,59583,53900,57.956
2014/4/29 20:00,46.16,58896,53000,56.912
2014/4/29 21:00,44.96,58362,52700,55.724
2014/4/29 22:00,49.96,56790,51300,54.482
2014/4/29 23:00,43.59,55218,54800,53.798
2014/4/30 0:00,31.85,54373,52700,53.636
2014/4/30 1:00,30.01,53294,47900,53.42
2014/4/30 2:00,31.23,52691,47800,52.34
2014/4/30 3:00,31.23,50739,44700,50.594
2014/4/30 4:00,34.51,50894,43000,50.864
2014/4/30 5:00,33.27,52571,44000,52.142
2014/4/30 6:00,35.03,55724,47700,52.826
2014/4/30 7:00,44.93,58149,51600,53.582
2014/4/30 8:00,52.26,59511,55600,55.004
2014/4/30 9:00,49.11,60509,58400,56.372
2014/4/30 10:00,50,61353,58700,58.316
2014/4/30 11:00,49.94,61681,58300,59.684
2014/4/30 12:00,43.59,61817,58500,61.358
2014/4/30 13:00,48.28,60607,58400,62.348
2014/4/30 14:00,48,59298,56200,62.924
2014/4/30 15:00,44,58579,54300,63.554
2014/4/30 16:00,40.56,57429,52400,62.816
2014/4/30 17:00,44.94,57892,50800,62.816
2014/4/30 18:00,40.12,58374,50600,61.538
2014/4/30 19:00,37.44,59165,52500,59.18
2014/4/30 20:00,37.51,58500,51600,56.84
2014/4/30 21:00,42.44,58593,51200,53.546
2014/4/30 22:00,45,57439,50200,52.214
2014/4/30 23:00,39.94,56619,53500,51.566
2014/5/1 0:00,34.99,55831,50300,50.756
2014/5/1 1:00,38.29,53254,45100,50.396
2014/5/1 2:00,33.38,52037,44400,48.704
2014/5/1 3:00,31.84,50422,41100,47.696
2014/5/1 4:00,33.38,49131,37900,47.336
2014/5/1 5:00,30.76,48880,36500,47.12
2014/5/1 6:00,29.27,48918,37600,48.866
2014/5/1 7:00,31.05,49311,35900,51.098
2014/5/1 8:00,34.78,51246,37700,52.34
2014/5/1 9:00,40,53122,40000,57.47
2014/5/1 10:00,42.44,54399,42400,61.016
2014/5/1 11:00,45,55500,43300,61.574
2014/5/1 12:00,48,55063,45000,60.71
2014/5/1 13:00,43,54189,47400,59.198
2014/5/1 14:00,25,52689,42600,60.026
2014/5/1 15:00,35,51368,40700,61.376
2014/5/1 16:00,42.44,50655,38800,58.658
